score,L,T,U,cf_b,cf_g,b20,b60,r5,nh,lim,disp,amt_pct,dd250,bias,ret20,rsi,vol,c>ma5,c>ma10,c>ma20,c>ma60,chg1,chg5,above_lo250,below_hi250,new_lo20_5d,board,date,prev,ret,mdd,ok
15.923561763209104,14.59669862586963,17.25042490054858,15.923561763209104,0.0,0.0,0.14673654735088348,0.17675083875656128,0.12053358554840088,-0.07479751855134964,0.01667460799217224,0.045603226870298386,0.508,-0.1274696583568089,-0.05651762063809718,-0.052364542798755576,30.16087256881066,0.007831788305700263,0.0,0.0,,,0.007809026054242274,-0.039322898424385855,,,0.0,大盘,2023-10-24,-14.291432130934181,0.03567869493532605,0.004007097322165087,True
1.9243181135014291,0.11528401161632419,17.598854201834154,8.85706910672524,0.2773100397289524,0.0,0.07634307444095612,0.09189444035291672,0.04052780568599701,-0.31621110439300537,-0.0009425058960914612,0.054931413382291794,0.712,-0.18380773630899983,-0.06671974797869329,-0.05064969903861605,27.14909432979131,0.009663447724428911,0.0,0.0,0.0,0.0,0.00530993999288909,-0.04250638133040585,0.00530993999288909,-0.11539149133963633,0.0,大盘,2024-01-23,-0.7742221204054691,0.06744049749979775,-0.02482554883189181,True
6.308451351194285,5.517300107957841,18.984552396508022,12.250926252232931,0.23769899604154585,0.0,0.08995910733938217,0.15674693882465363,0.09541117399930954,-0.21990004181861877,-0.5411176681518555,0.08357615023851395,0.776,-0.09863845090299517,-0.05048728441767347,-0.06553871574252346,28.121409345732474,0.017904843384365616,0.0,0.0,0.0,0.0,0.01581521009011233,-0.05701783049428821,0.16325603067945216,-0.09863845090299517,0.0,大盘,2025-04-08,-18.368183989106168,0.06245332690732197,0.013117265062474015,True
15.924711546424573,18.871576188484163,12.977846904364984,15.924711546424573,0.0,0.0,0.13252471387386322,0.22416891157627106,0.13072776794433594,0.009433962404727936,0.01796945184469223,0.05944507569074631,0.544,-0.07203931725573931,-0.04711052037625718,-0.05734892987313123,32.587656973814376,0.011501846516781043,0.0,0.0,0.0,0.0,0.01783161648374909,-0.04163725241098126,0.25341021825396837,-0.07203931725573931,0.0,大盘,2026-03-24,-15.192509057483399,0.05796489817792061,-0.00030479635584135245,True
-23.845383647503418,-5.870142459989435,9.10615880202139,1.6180081710159775,0.2100000000000002,0.6737797272839797,0.018248174339532852,0.021897809579968452,0.016423357650637627,-0.6259124279022217,-0.005474452394992113,0.049453191459178925,0.684,-0.4076945923766555,-0.16518930778180485,-0.16246079373865074,25.209383290214333,0.01771328071307354,0.0,0.0,0.0,0.0,0.007524253415336579,-0.09896433883396394,0.007524253415336579,-0.23700794280033755,0.0,科创板,2024-02-01,-27.18397890629139,0.1640495358729286,-0.02405489815291184,True
14.242640976052478,10.605432625009346,20.14602131145542,15.375726968232383,0.045323439687196265,0.0,0.041594453155994415,0.10745234042406082,0.03639514744281769,-0.0450606606900692,-0.24263431131839752,0.06840454041957855,0.756,-0.1657132461262668,-0.08626677698441343,-0.14936516209358974,28.41949781125078,0.022537441508250475,0.0,0.0,0.0,0.0,0.01722404787848153,-0.08078798178180802,0.4619433878346981,-0.1657132461262668,0.0,科创板,2025-04-08,-12.057565728011676,0.07044849913465812,0.04305753379194144,True
14.952241051461225,15.91485836974795,13.989623733174499,14.952241051461225,0.0,0.0,0.11616161465644836,0.20202019810676575,0.13804714381694794,0.0016835015267133713,0.003367003286257386,0.06114930287003517,0.608,-0.17043107293290782,-0.09823405849375233,-0.1191334582168948,34.137049318644586,0.020280075493860118,0.0,0.0,0.0,0.0,0.02326947499599652,-0.04679087222787981,0.3966984536445015,-0.17043107293290782,0.0,科创板,2026-03-24,-11.589686652428323,0.12422460336336405,-0.02679054936081826,True
1.497383791737434,8.394230563698983,27.163921285287415,17.7790759244932,0.0,0.5427230710918588,0.07832278311252594,0.08623417466878891,0.06882911175489426,-0.5189873576164246,0.0015822785208001733,0.038678042590618134,0.264,-0.3372478131210823,-0.08267439480274053,-0.03911683577562808,37.89194259614782,0.01636985917237957,0.0,0.0,0.0,0.0,0.019261952671773663,-0.02527131468902899,0.019261952671773663,-0.14760214236334068,0.0,创业板,2024-01-18,-15.593464342098844,0.014913199234800167,-0.10504987999016369,False
5.530420316803631,6.155230017973669,7.82799560664676,6.991612812310215,0.05844769982026336,0.0,0.05395417660474777,0.09460458159446716,0.050258684903383255,-0.02808573469519615,-0.4338506758213043,0.09237395226955414,0.648,-0.2783871235897605,-0.13889808918553503,-0.16344777458012427,21.13159994456015,0.029654374873479425,0.0,0.0,0.0,0.0,0.01831888561680306,-0.12520184684215763,0.202420637357841,-0.2783871235897605,0.0,创业板,2025-04-08,-12.11193159786784,0.09316626745899614,0.009804859176052894,True
-4.997425126301488,-9.666617560911,-0.32823269169197644,-4.997425126301488,0.0,0.0,0.03989361599087715,0.05531914904713631,0.029255319386720657,-0.47393617033958435,-0.01702127605676651,0.05481535196304321,0.484,-0.18407923924447023,-0.14044756468839137,-0.12322168980140447,19.98713719519,0.018671745280535803,0.0,0.0,0.0,0.0,-0.0016529372520054375,-0.111593662054712,0.0,-0.18407923924447023,1.0,中证2000,2024-01-23,-6.8136595659417685,-0.06791600780640694,-0.23611197743755485,False
15.387649656878104,31.935096547784653,30.726198222861054,31.330647385322855,0.0,0.5314332576148251,0.1617647111415863,0.1150210052728653,0.299369752407074,-0.0535714291036129,0.026260504499077797,0.05114295706152916,0.024,-0.2610762443181197,-0.07347066466785723,-0.012907621701793381,38.463106392481706,0.0176158362023972,0.0,0.0,0.0,0.0,0.011303215301098568,-0.021088510664116766,0.18555565030091525,-0.2610762443181197,0.0,中证2000,2024-07-05,-7.507137194862757,0.013431160808365039,-0.04152628920258905,False
4.13913193098378,34.048923735930764,34.2293401260368,34.13913193098378,0.0,1.0,0.1832021027803421,0.1784776896238327,0.1769028902053833,-0.03464566916227341,0.02467191591858864,0.04899733513593674,0.028,-0.28865525212079923,-0.04588848875010487,-0.02300985227816632,40.55065298191923,0.014055832169820308,1.0,0.0,0.0,0.0,0.014095156999526681,-0.0287853096991314,0.14130690571970028,-0.28865525212079923,0.0,中证2000,2024-08-26,-5.169973458734702,0.04484516988360454,-0.02369592745499749,True
5.454436129501483,5.318662807218938,18.11771668824852,11.71818974773373,0.2505501447292899,0.0,0.07351407408714294,0.11939520388841629,0.07768508791923523,-0.24661104381084442,-0.6376433968544006,0.09736742824316025,0.78,-0.17638820415667167,-0.10182703482424504,-0.15176959228894948,23.518837363131638,0.030530183409384105,0.0,0.0,0.0,0.0,0.00030791674508079403,-0.12148442251317226,0.3310760715885188,-0.17638820415667167,0.0,中证2000,2025-04-08,-1.053306624603998,0.168673788765344,0.02784774086745001,True
6.6856103191257645,10.927233195105396,2.443987443146134,6.6856103191257645,0.0,0.0,0.16385911405086517,0.04798366501927376,0.14752425253391266,-0.15160797536373138,-0.045941807329654694,0.09164752811193466,0.256,-0.23080466679991596,-0.15686885099118852,-0.16253419703827943,27.949478989928522,0.02137900359057894,0.0,0.0,0.0,0.0,0.013903468514324224,-0.07630095039894891,0.032538801239648585,-0.23080466679991596,0.0,中证2000,2026-07-21,-3.5891568416180197,0.14937236618884953,-0.017221923364959202,True
-6.3544081428295325,5.397610776002115,17.460268913341423,11.428939844671769,0.0,0.5927782662500434,0.12315789610147476,0.12421052902936935,0.10842105001211166,-0.41999998688697815,0.011578947305679321,0.03984874114394188,0.432,-0.23928022589032083,-0.09254968958123566,-0.06732633122455445,27.553143941306445,0.012489346241412411,0.0,0.0,0.0,0.0,-0.002912904922174775,-0.042360742918296945,0.0,-0.14070256934125402,1.0,中证1000,2024-01-18,-7.093505476195274,-0.027497178707654557,-0.2010550442325043,False
